query,true_intent,predicted_intent,confidence,interaction,num_interactions,is_correct,selection_category,dataset
What methods can I use to add money to my account?,transfer_into_account,unknown,0.0,"User: What methods can I use to add money to my account?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there might be a misunderstanding. I was asking about the different ways I can add money to my account. Like, can I use a credit card, bank transfer, or something else?
Chatbot: There are a few things that might match: (['transfer_into_account', 'supported_cards_and_currencies']). Could you clarify a bit more?
User: Sure! I just want to know what methods I can use to add money to my account. Like, can I use a credit card or do I have to do a bank transfer? Are there any other options available? Just trying to figure out the best way to do it.
Chatbot: There are a few things that might match: (['transfer_into_account', 'supported_cards_and_currencies']). Could you clarify a bit more?
User: Okay, I get that you're trying to help, but I'm really just looking for a straightforward answer. Can you tell me if I can add money to my account using a credit card, or do I have to do a bank transfer? Are there any other options like PayPal or something? Just trying to figure out what works best for me.
Chatbot: There are a few things that might match: (['supported_cards_and_currencies', 'transfer_into_account']). Could you clarify a bit more?
User: I feel like we're going in circles here. I'm just trying to find out if I can add money to my account using a credit card or if I need to do a bank transfer. Are there any other options like PayPal? Can you just give me a clear answer on what methods I can use? Thanks!
Chatbot: There are a few things that might match: (['supported_cards_and_currencies', 'transfer_into_account']). Could you clarify a bit more?
User: I feel like I'm not getting through here. I'm just trying to find out if I can add money to my account using a credit card or if I need to do a bank transfer. Are there any other options like PayPal? Can you just give me a clear answer on what methods I can use? Thanks!",5,False,problematic_level2,banking77
"I topped up by card a while ago and it's still pending, surely it should be done by now?",pending_top_up,pending_card_payment,0.7423522545039758,"User: I topped up by card a while ago and it's still pending, surely it should be done by now?
Chatbot: There are a few things that might match: (['pending_top_up', 'pending_card_payment']). Could you clarify a bit more?
User: Sure! I topped up my account using my card, but the transaction is still showing as pending. I just want to know why it's taking so long. Is there something specific I should be looking out for?
Chatbot: There are a few things that might match: (['pending_card_payment', 'pending_top_up']). Could you clarify a bit more?
User: I already told you that I topped up my account using my card, and it's still pending. I'm just trying to figure out why it's taking so long. Can you help me with that?
Chatbot: There are a few things that might match: (['pending_card_payment', 'pending_top_up']). Could you clarify a bit more?
User: I feel like I've already explained my situation pretty clearly. I topped up my account with my card, and it's still showing as pending. I'm just trying to understand why it's taking so long. Can you give me some specific reasons or things I should check?",3,False,problematic_level2,banking77
am i in charge of you,who_do_you_work_for,what_can_i_ask_you,0.8096535251274092,"User: am i in charge of you
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think you might be confused. I was asking if I have control over you, like if I can give you commands or something. Can you help me understand how this works?
Chatbot: It seems like you're looking for something related to small_talk. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['who_do_you_work_for', 'what_can_i_ask_you', 'are_you_a_bot'])
User: I guess I'm just trying to figure out what I can actually ask you. Like, what kind of things can you help me with?",2,False,problematic_level1,clinc150
Can I unblock my card using the app?,pin_blocked,pin_blocked,0.9358872463843716,"User: Can I unblock my card using the app?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think you might have misunderstood me. I was asking if I can unblock my card using the app. Can you help me with that?
Chatbot: There are a few things that might match: (['pin_blocked', 'card_linking']). Could you clarify a bit more?
User: Sure! I think my card might be blocked because I entered the wrong PIN too many times. Can I unblock it through the app, or do I need to do something else?",2,True,successful_level1,banking77
what do i need to make macaroni,ingredients_list,ingredients_list,0.8314844149228442,"User: what do i need to make macaroni
Chatbot: It seems like you're looking for something related to kitchen_and_dining. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['ingredients_list', 'recipe', 'cook_time'])
User: I just want to know what ingredients I need to make macaroni. Can you help me with that?
Chatbot: It seems like you're looking for something related to kitchen_and_dining. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['ingredients_list', 'recipe', 'nutrition_info'])
User: I just want to know the ingredients I need to make macaroni. Can you just give me that?
Chatbot: It seems like you're looking for something related to kitchen_and_dining. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['ingredients_list', 'recipe', 'nutrition_info'])
User: I already told you I just want to know the ingredients for macaroni! Can you please just give me that?",3,True,successful_level2,clinc150
Where can I find your locations?,country_support,country_support,0.7393997440953793,"User: Where can I find your locations?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there was a misunderstanding. I was asking where I can find your locations, like your stores or offices. Can you help me with that?
Chatbot: There are a few things that might match: (['country_support', 'edit_personal_details', 'verify_source_of_funds']). Could you clarify a bit more?
User: Um, I'm not really sure how those options relate to my question about your locations. I just want to know where I can find your stores or offices. Can you help me with that?
Chatbot: There are a few things that might match: (['country_support', 'edit_personal_details']). Could you clarify a bit more?
User: I’m not sure how those options relate to my question about your locations. I just want to know where I can find your stores or offices. Can you give me a direct answer or a link to a store locator? That would really help!",3,True,successful_level2,banking77
do i have twinkies on the grocery list,shopping_list,unknown,0.0,"User: do i have twinkies on the grocery list
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I was just wondering if I have Twinkies on my grocery list. Can you check that for me?
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'shopping_list', 'order'])
User: I just want to check my shopping list to see if Twinkies are on it. Can you help me with that?
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'shopping_list', 'order'])
User: I just want to check my shopping list to see if Twinkies are on it. Can you just show me my shopping list?
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list', 'shopping_list_update', 'order'])
User: Okay, I see what you're doing here, but I just want to check my shopping list. Can you show me my shopping list? I need to know if Twinkies are on it.
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list', 'shopping_list_update', 'order'])
User: Okay, I just want to see my shopping list. Can you show me that? I need to check if Twinkies are on it.",5,False,problematic_level2,clinc150
"can you call me a different name, please",change_user_name,change_ai_name,0.9185021244613164,"User: can you call me a different name, please
Chatbot: It seems like you're looking for something related to meta. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['change_ai_name', 'change_user_name', 'user_name'])
User: I just want to change my name to something else. Can you help me with that?
Chatbot: It seems like you're looking for something related to meta. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['change_ai_name', 'change_user_name', 'user_name'])
User: I think there’s been a misunderstanding. I just want to change my name to something else. Can you help me with that? I’m not looking for anything related to AI names or anything like that.",2,False,problematic_level1,clinc150
Think someone has took money out with my card. What shall I do?,cash_withdrawal_not_recognised,unknown,0.0,"User: Think someone has took money out with my card. What shall I do?
Chatbot: There are a few things that might match: (['compromised_card', 'cash_withdrawal_not_recognised']). Could you clarify a bit more?
User: Yeah, I think my card might be compromised. I noticed a withdrawal that I definitely didn't make. What should I do next?
Chatbot: There are a few things that might match: (['cash_withdrawal_not_recognised', 'compromised_card']). Could you clarify a bit more?
User: I already told you that I think my card is compromised because I saw a withdrawal I didn't make. Can you just tell me what steps I should take next? I'm really worried about this!
Chatbot: There are a few things that might match: (['cash_withdrawal_not_recognised', 'compromised_card']). Could you clarify a bit more?
User: I already told you that I think my card is compromised because of that unauthorized withdrawal. I just need to know what steps I should take next. Can you help me with that?
Chatbot: There are a few things that might match: (['cash_withdrawal_not_recognised', 'compromised_card']). Could you clarify a bit more?
User: I already told you that I think my card is compromised because of that unauthorized withdrawal. I just need to know what steps I should take next. Can you please help me with that? I'm really worried about this!
Chatbot: There are a few things that might match: (['cash_withdrawal_not_recognised', 'compromised_card']). Could you clarify a bit more?
User: I already told you that I think my card is compromised because of an unauthorized withdrawal. I just want to know what steps I should take next. Can you please help me with that? I'm really worried about this situation!",5,False,problematic_level2,banking77
do i have to buy milk,shopping_list,ingredient_substitution,0.5645072220559566,"User: do i have to buy milk
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I was just wondering if I need to buy milk. Like, do I have to get some for my recipes or something?
Chatbot: There are a few things that might match: (['ingredient_substitution', 'order']). Could you clarify a bit more?
User: Sure! I just want to know if I need to buy milk for my recipes. Like, do I have enough at home, or should I just go ahead and get some? I’m not sure if I can substitute it with something else.",2,False,problematic_level1,clinc150
Says my transfer can't be completed?,failed_transfer,failed_transfer,0.9131417865864006,"User: Says my transfer can't be completed?
Chatbot: It seems like you're looking for something related to Transfers. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['failed_transfer', 'beneficiary_not_allowed', 'pending_transfer'])
User: I'm not really sure what those options mean. My transfer just says it can't be completed, and I don't know why. Can you help me figure out what's going on?
Chatbot: It seems like you're looking for something related to Transfers. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['failed_transfer', 'beneficiary_not_allowed', 'pending_transfer'])
User: I already mentioned that my transfer can't be completed, but I don't know why. I don't really understand those options you keep giving me. Can you just help me figure out what's wrong with my transfer?
Chatbot: It seems like you're looking for something related to Transfers. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['failed_transfer', 'beneficiary_not_allowed', 'pending_transfer'])
User: I already told you that my transfer can't be completed, but I don't know why. Those options you keep giving me don't really help. Can you just look into my transfer and see what's going on? I just want to know why it failed or what the issue is.",3,True,successful_level2,banking77
ai answer my questions with my name first which is deb,change_user_name,change_ai_name,0.6517588266738579,"User: ai answer my questions with my name first which is deb
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: Deb: I was just saying that I want you to answer my questions by starting with my name, Deb. Can you do that?
Chatbot: There are a few things that might match: (['change_ai_name', 'what_is_your_name']). Could you clarify a bit more?
User: Deb: I think there's been a misunderstanding. I'm not asking you to change your name or anything like that. I just want you to start your responses with my name, Deb. Can you do that?",2,False,problematic_level1,clinc150
did carrots get on my shopping list,shopping_list,unknown,0.0,"User: did carrots get on my shopping list
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'shopping_list', 'order'])
User: I just want to know if carrots are on my shopping list or not. Can you check that for me?
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'shopping_list', 'order'])
User: I just want to know if carrots are on my shopping list. Can you check that for me? I don't need suggestions, just a simple yes or no would be great!
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'shopping_list', 'order'])
User: Okay, I get that you're trying to help, but I'm really just looking for a simple answer. Can you check if carrots are on my shopping list or not? I don't need suggestions, just a yes or no would be great!
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'shopping_list', 'order'])
User: Okay, I think there's a misunderstanding here. I'm just trying to find out if carrots are on my shopping list. Can you please check that for me? I don't need suggestions or options, just a simple yes or no would be really helpful!
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'shopping_list', 'order'])
User: Okay, I think we're going in circles here. I'm just trying to find out if carrots are on my shopping list. Can you please check that for me? I don't need suggestions or options, just a simple yes or no would be really helpful!",5,False,problematic_level2,clinc150
when is the milk date before used,food_last,food_last,0.8922703586309167,"User: when is the milk date before used
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there was a misunderstanding. I was asking about the expiration date on milk. Like, how do I know when it’s still good to use?
Chatbot: It seems like you're looking for something related to kitchen_and_dining. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['food_last', 'ingredient_substitution', 'nutrition_info'])
User: I appreciate the suggestions, but I'm really just trying to figure out how to tell if milk is still good to use. Can you help me with that? Like, what should I look for on the carton or how long it usually lasts?",2,True,successful_level1,clinc150
"When I travel, what will it cost to switch for my currency?",exchange_charge,wrong_exchange_rate_for_cash_withdrawal,0.794292526946658,"User: When I travel, what will it cost to switch for my currency?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there was a misunderstanding. I was asking about the costs associated with exchanging my currency when I travel. Like, how much will I lose in fees or what the exchange rates might be? Can you help me with that?
Chatbot: There are a few things that might match: (['exchange_charge', 'wrong_exchange_rate_for_cash_withdrawal']). Could you clarify a bit more?
User: Sure! I guess I'm trying to understand both the fees I might incur when exchanging my currency and how the exchange rates work, especially if I withdraw cash from an ATM abroad. Like, will I get a bad rate or pay extra fees? Can you break that down for me?
Chatbot: There are a few things that might match: (['wrong_exchange_rate_for_cash_withdrawal', 'exchange_charge']). Could you clarify a bit more?
User: Okay, I see what you're getting at. So, I want to know about two main things: 

1. **Wrong exchange rate for cash withdrawal**: Like, if I use an ATM abroad, will I get a worse exchange rate than what I see online? 

2. **Exchange charges**: What kind of fees should I expect when I exchange my money, either at a bank or an exchange service? 

Can you give me some details on both of these? Thanks!",3,False,problematic_level2,banking77
"Hi,I tried to get some money out but the machine was not working .The transaction still seems in progress! Can you please check what's going on.I don't want to be charged for money that I did not received.",pending_cash_withdrawal,pending_cash_withdrawal,0.8445910631173433,"User: Hi,I tried to get some money out but the machine was not working .The transaction still seems in progress! Can you please check what's going on.I don't want to be charged for money that I did not received.
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there’s been a misunderstanding. I’m trying to say that I attempted to withdraw money from an ATM, but it didn’t work, and now the transaction is still showing as in progress. I just want to make sure I’m not charged for money I didn’t actually receive. Can you help me check on that?
Chatbot: It seems like you're looking for something related to Payments and Transfers. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['Transfers', 'Cash Withdrawals'])
User: I’m specifically concerned about the Cash Withdrawals. I just want to make sure that I’m not going to be charged for that failed transaction at the ATM. Can you help me with that?
Chatbot: It seems like you're looking for something related to Cash Withdrawals. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['pending_cash_withdrawal', 'declined_cash_withdrawal', 'cash_withdrawal_charge'])
User: I think I need to know about the pending cash withdrawal. I just want to make sure that the transaction doesn’t go through since I didn’t actually get any money from the ATM. Can you help me with that?
Chatbot: It seems like you're looking for something related to Cash Withdrawals. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['pending_cash_withdrawal', 'declined_cash_withdrawal', 'cash_withdrawal_charge'])
User: I already mentioned that I'm concerned about the pending cash withdrawal. I just want to ensure that the transaction doesn’t go through since I didn’t receive any money from the ATM. Can you please check on that for me?",4,True,successful_level2,banking77
i appeciate it,thank_you,thank_you,0.9310196354603278,"User: i appeciate it
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there might be a misunderstanding here. I was just expressing my appreciation for your help. I didn't have a specific question. Can you help me with something else?
Chatbot: There are a few things that might match: (['thank_you', 'maybe']). Could you clarify a bit more?
User: Sure! I was just trying to say thanks for your help earlier. I don't really have a specific question right now, but I might need assistance with something else soon. Can you help me with anything else?
Chatbot: There are a few things that might match: (['thank_you', 'maybe']). Could you clarify a bit more?
User: I think there's still some confusion here. I was just trying to express my gratitude for your help earlier. I don't have a specific question right now, but I might need assistance later. Can you just acknowledge my thanks?
Chatbot: There are a few things that might match: (['thank_you', 'maybe']). Could you clarify a bit more?
User: I feel like we're going in circles here. I just wanted to say thank you for your help earlier! I don't have a specific question right now, but I appreciate your assistance. Can you just acknowledge that?",4,True,successful_level2,clinc150
So what items  actually come  with  extra  fees,card_payment_fee_charged,card_payment_fee_charged,0.8138835643016614,"User: So what items  actually come  with  extra  fees
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there was a misunderstanding. I was asking about which items might have extra fees associated with them. Like, are there specific products or services that usually come with additional charges?
Chatbot: There are a few things that might match: (['card_payment_fee_charged', 'extra_charge_on_statement']). Could you clarify a bit more?
User: Sure! So, I'm trying to understand if there are specific products or services that typically have extra fees attached to them. Like, if I buy something, are there common charges I should be aware of? For example, are there fees for using a credit card or any other hidden costs?",2,True,successful_level1,banking77
i need milk on my shopping list,shopping_list_update,shopping_list_update,0.9161736591911692,"User: i need milk on my shopping list
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'shopping_list', 'order'])
User: I just want to add milk to my shopping list. Can you help me with that?
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'order', 'shopping_list'])
User: I just want to add milk to my shopping list. Can you help me with that? Just need to get it on there, please!",2,True,successful_level1,clinc150
what do you do on off days,what_are_your_hobbies,what_are_your_hobbies,0.9108603684432044,"User: what do you do on off days
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there’s been a mix-up! I was just asking what you do on your days off. Like, do you relax, go out, or maybe catch up on some hobbies?
Chatbot: There are a few things that might match: (['what_are_your_hobbies', 'next_holiday']). Could you clarify a bit more?
User: Sure! I was just curious about how you spend your time when you're not working. Like, do you have any hobbies you enjoy or do you prefer to just chill out? Or maybe you have plans for your next holiday? Just trying to get a sense of what you do for fun!",2,True,successful_level1,clinc150
what do you do after work,what_are_your_hobbies,what_are_your_hobbies,0.9391569447275356,"User: what do you do after work
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think you might have misunderstood me. I was just asking what you do after work. Like, do you have any hobbies or activities you enjoy?
Chatbot: It seems like you're looking for something related to small_talk. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['what_are_your_hobbies', 'who_do_you_work_for', 'what_can_i_ask_you'])
User: I appreciate the options, but I was just trying to have a casual chat about hobbies or activities. I guess I’m curious if you have any fun things you like to do outside of work!",2,True,successful_level1,clinc150
I need to find out why my transfer didn't get there.,transfer_not_received_by_recipient,transfer_not_received_by_recipient,0.6673787336571475,"User: I need to find out why my transfer didn't get there.
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I was just trying to figure out why my money transfer didn't go through. Can you help me with that? Like, maybe check the status or something?
Chatbot: It seems like you're looking for something related to Transfers. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['failed_transfer', 'transfer_not_received_by_recipient', 'beneficiary_not_allowed'])
User: I think it might be the ""transfer_not_received_by_recipient"" option. I sent the money a few days ago, and the person I sent it to hasn't gotten it yet. Can you help me figure out what's going on?",2,True,successful_level1,banking77
take grocery shopping off my todo list,todo_list_update,unknown,0.0,"User: take grocery shopping off my todo list
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'todo_list_update', 'shopping_list'])
User: I just want to remove grocery shopping from my to-do list. Can you help me with that?
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'todo_list_update', 'shopping_list'])
User: I just want to remove grocery shopping from my to-do list. Can you help me with that? I don't need to see suggestions, just want to get it off my list.
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'todo_list_update', 'todo_list'])
User: I just want to remove grocery shopping from my to-do list. Can you please help me with that? I don't need suggestions, just want it off my list.
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'todo_list_update', 'todo_list'])
User: I already told you, I just want to remove grocery shopping from my to-do list. Can you please just help me with that? I don't need any suggestions or options, just get it off my list!
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['shopping_list_update', 'todo_list_update', 'todo_list'])
User: I just want to remove grocery shopping from my to-do list. Can you please help me with that? I don't need any suggestions or options, just get it off my list!",5,False,problematic_level2,clinc150
what will tomorrow be on the calendar,date,date,0.9501943974305732,"User: what will tomorrow be on the calendar
Chatbot: There are a few things that might match: (['date', 'calendar']). Could you clarify a bit more?
User: Sure! I just want to know what day tomorrow is on the calendar. Like, is it a weekday or weekend, and what’s the date?
Chatbot: There are a few things that might match: (['date', 'calendar']). Could you clarify a bit more?
User: I just want to know what day it is tomorrow. Like, is it a weekday or a weekend, and what’s the actual date? Can you help me with that?
Chatbot: There are a few things that might match: (['date', 'calendar']). Could you clarify a bit more?
User: I feel like I've already explained what I'm looking for. I just want to know what day it is tomorrow—like, is it a weekday or a weekend, and what’s the date? Can you help me with that?
Chatbot: There are a few things that might match: (['date', 'calendar']). Could you clarify a bit more?
User: I feel like I've already explained what I'm looking for. I just want to know what day it is tomorrow—like, is it a weekday or a weekend, and what’s the actual date? Can you help me with that?",4,True,successful_level2,clinc150
I received my card but not my PIN.,get_physical_card,get_physical_card,0.7087791932897394,"User: I received my card but not my PIN.
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there’s been a misunderstanding. I was saying that I got my card, but I haven’t received my PIN yet. Can you help me with that?
Chatbot: It seems like you're looking for something related to Physical Cards. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['get_physical_card', 'card_arrival', 'order_physical_card'])
User: I appreciate the options, but none of those really address my issue. I just want to know how I can get my PIN since I already have the card. Can you help me with that?",2,True,successful_level1,banking77
Where should my card work?,card_acceptance,card_acceptance,0.5645602204580394,"User: Where should my card work?
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there’s been a mix-up! I was asking where my card should work, like what locations or types of stores I can use it at. Can you help me with that?
Chatbot: There are a few things that might match: (['card_not_working', 'card_acceptance']). Could you clarify a bit more?
User: Sure! I’m mainly trying to find out where I can use my card. Like, are there specific stores or types of places that accept it? I just want to make sure I’m using it in the right spots.
Chatbot: There are a few things that might match: (['card_not_working', 'card_acceptance']). Could you clarify a bit more?
User: I feel like I’ve already explained, but just to be clear: I want to know where I can actually use my card. Like, are there specific stores or types of businesses that accept it? I just want to make sure I’m not trying to use it somewhere that doesn’t take it. Can you help me with that?
Chatbot: There are a few things that might match: (['card_acceptance', 'card_not_working']). Could you clarify a bit more?
User: I feel like I’ve already explained this a couple of times, but I really just want to know where I can use my card. Like, are there specific stores or types of businesses that accept it? I don’t want to end up trying to use it somewhere that doesn’t take it. Can you give me some examples or a list of places?",4,True,successful_level2,banking77
It's been a week and I have done everything that I was asked to do and still nothing. I have contacted the seller and have not gotten a response. Please understand my frustration and put the money back in my account.,Refund_not_showing_up,unknown,0.0,"User: It's been a week and I have done everything that I was asked to do and still nothing. I have contacted the seller and have not gotten a response. Please understand my frustration and put the money back in my account.
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there’s been a misunderstanding. I’m trying to get my money back for an order I placed. I’ve followed all the steps you guys told me to do, but I still haven’t received a refund or any response from the seller. Can you help me with that?
Chatbot: It seems like you're looking for something related to Refunds. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['Refund_not_showing_up', 'request_refund'])
User: I just want to request a refund. I've done everything I was supposed to do, and I really need this sorted out. Can you help me with that?
Chatbot: It seems like you're looking for something related to Refunds. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['Refund_not_showing_up', 'request_refund'])
User: I just want to request a refund. I’ve already done everything I was supposed to do, and I really need this sorted out. Can you help me with that?
Chatbot: It seems like you're looking for something related to Refunds. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['Refund_not_showing_up', 'request_refund'])
User: I just want to request a refund. I’ve already done everything I was supposed to do, and I really need this sorted out. Can you please help me with the refund process?
Chatbot: It seems like you're looking for something related to Refunds. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['Refund_not_showing_up', 'request_refund'])
User: I just want to request a refund. I’ve already done everything I was supposed to do, and I really need this sorted out. Can you please help me with the refund process? This back-and-forth is really frustrating.",5,False,problematic_level2,banking77
i need my card quick,card_delivery_estimate,card_delivery_estimate,0.5804873661314843,"User: i need my card quick
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there’s been a mix-up. I was just saying I need my card quickly. Can you help me with that? Like, is there a way to expedite the process or something?
Chatbot: It seems like you're looking for something related to Physical Cards. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['card_delivery_estimate', 'lost_or_stolen_card', 'card_arrival'])
User: I just need to know if there's a way to speed up the delivery of my card. So I guess ""card_delivery_estimate"" would be the most relevant option? Can you give me more info on that?",2,True,successful_level1,banking77
what happens to the funds if a merchant refuses the payment,reverted_card_payment?,reverted_card_payment?,0.5849403299720598,"User: what happens to the funds if a merchant refuses the payment
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there was a misunderstanding. I was asking what happens to my money if a merchant doesn't accept my payment. Like, do I get it back automatically or is there a process I need to follow?
Chatbot: It seems like you're looking for something related to Payment Problems. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['declined_card_payment', 'reverted_card_payment?', 'card_payment_not_recognised'])
User: I appreciate the options, but none of those really hit the mark. I'm just trying to figure out what happens to my money if a merchant doesn't accept my payment. Like, will it automatically go back to my account, or do I need to do something to get it back?
Chatbot: It seems like you're looking for something related to Payment Problems. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['reverted_card_payment?', 'declined_card_payment', 'card_payment_not_recognised'])
User: I get that you're trying to help, but none of those options really answer my question. I'm just trying to understand what happens to my money if a merchant doesn't accept my payment. Will it automatically go back to my account, or do I need to do something to get it back? Can you just give me a straightforward answer?",3,True,successful_level2,banking77
on the speaker what song is playing,what_song,what_song,0.9228423805516952,"User: on the speaker what song is playing
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['what_song', 'play_music', 'next_song'])
User: Uh, I just want to know what song is currently playing on the speaker. Can you tell me that?
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['what_song', 'play_music', 'next_song'])
User: Okay, this is getting a bit frustrating. I just want to know what song is currently playing on the speaker. Can you help me with that?",2,True,successful_level1,clinc150
my account shows a transaction that i didn't make from foot locker,report_fraud,report_fraud,0.9627862307370064,"User: my account shows a transaction that i didn't make from foot locker
Chatbot: It seems like you're looking for something related to banking. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['transactions', 'report_fraud', 'account_blocked'])
User: I want to report fraud. I definitely didn’t make that transaction at Foot Locker. Can you help me with that?
Chatbot: It seems like you're looking for something related to banking. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['report_fraud', 'transactions', 'account_blocked'])
User: I already told you I want to report fraud! I didn’t make that transaction at Foot Locker, and I need help with it. Can you please assist me with the fraud report?
Chatbot: It seems like you're looking for something related to banking. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['report_fraud', 'transactions', 'account_blocked'])
User: I already told you I want to report fraud! I didn’t make that transaction at Foot Locker, and I need help with it. Can you please just guide me on how to report this? It's really frustrating that I keep getting the same response.",3,True,successful_level2,clinc150
pull up the songs under slow,play_music,play_music,0.638877084183573,"User: pull up the songs under slow
Chatbot: I'm not entirely sure what you're asking. Could you rephrase your question a bit?
User: I think there might be a misunderstanding. I was trying to ask for songs that are categorized as ""slow."" Can you help me find a list of slow songs or maybe a playlist?
Chatbot: It seems like you're looking for something related to home. Could you clarify which specific thing you're interested in? Here are a few suggestions: (['play_music', 'update_playlist', 'next_song'])
User: Uh, no, that's not really what I meant. I'm just trying to find some slow songs or a playlist of slow music. Can you help me with that? Maybe just show me a list or something?",2,True,successful_level1,clinc150
